weekday,hour,avg_vol,freq
6,10,0.03525641025641026,1m
6,11,0.038214743589743576,1m
6,12,0.04101282051282057,1m
6,13,0.04348717948717947,1m
6,14,0.048048076923076985,1m
6,15,0.04769551282051276,1m
6,16,0.050285256410256406,1m
6,17,0.046298076923076935,1m
6,18,0.04487499999999999,1m
6,19,0.04061217948717947,1m
6,20,0.04144230769230767,1m
6,21,0.043887820512820426,1m
6,22,0.052874999999999985,1m
6,23,0.050323717948718004,1m
