weekday,hour,avg_vol,freq
6,21,5.309999999999945,1h
6,22,23.700000000000045,1h
6,23,16.029999999999973,1h
0,0,8.129999999999995,30m
0,1,18.040000000000077,30m
0,2,12.575000000000045,30m
0,3,5.960000000000036,30m
0,4,6.760000000000105,30m
0,5,10.300000000000068,30m
0,6,8.245000000000005,30m
0,7,8.43500000000006,30m
0,8,5.535000000000082,30m
0,9,6.269999999999982,30m
0,10,14.375000000000114,30m
0,11,8.509999999999991,30m
0,12,8.190000000000055,30m
0,13,11.354999999999905,30m
0,14,12.220000000000027,30m
0,15,8.724999999999909,30m
0,16,8.500000000000114,30m
0,17,7.355000000000132,30m
0,18,8.779999999999973,30m
0,19,7.899999999999977,30m
0,20,9.740000000000009,30m
0,21,9.519999999999982,30m
0,22,9.669999999999959,30m
0,23,7.475000000000023,30m
1,0,8.059999999999945,30m
1,1,12.570000000000164,30m
1,2,12.940000000000055,30m
1,3,5.415000000000077,30m
1,4,4.269999999999982,30m
1,5,6.199999999999932,30m
1,6,5.4500000000000455,30m
1,7,5.735000000000127,30m
1,8,12.610000000000014,30m
1,9,6.814999999999941,30m
1,10,10.305000000000064,30m
1,11,17.38499999999999,30m
1,12,7.159999999999968,30m
1,13,17.264999999999986,30m
1,14,15.424999999999955,30m
1,15,13.034999999999968,30m
1,16,12.699999999999932,30m
1,17,11.584999999999923,30m
1,18,13.69500000000005,30m
1,19,11.114999999999895,30m
1,20,10.839999999999918,30m
1,21,13.145000000000095,30m
1,22,20.7349999999999,30m
1,23,13.06000000000006,30m
2,0,21.700000000000045,30m
2,1,14.020000000000095,30m
2,2,10.17999999999995,30m
2,3,7.090000000000032,30m
2,4,5.680000000000064,30m
2,5,4.5750000000000455,30m
2,6,5.649999999999977,30m
2,7,5.94500000000005,30m
2,8,7.6450000000000955,30m
2,9,6.044999999999959,30m
2,10,11.089999999999918,30m
2,11,4.519999999999982,30m
2,12,6.779999999999973,30m
2,13,11.014999999999986,30m
2,14,11.254999999999995,30m
2,15,8.889999999999986,30m
2,16,13.615000000000009,30m
2,17,13.820000000000164,30m
2,18,22.210000000000036,30m
2,19,19.7349999999999,30m
2,20,8.485000000000014,30m
2,21,10.240000000000123,30m
2,22,12.92999999999995,30m
2,23,10.575000000000045,30m
3,0,9.447499999999991,30m
3,1,11.72750000000002,30m
3,2,12.585000000000036,30m
3,3,23.11250000000001,30m
3,4,10.355000000000018,30m
3,5,8.847500000000082,30m
3,6,8.232500000000016,30m
3,7,13.259999999999991,30m
3,8,10.227499999999964,30m
3,9,8.659999999999968,30m
3,10,20.077500000000043,30m
3,11,14.212499999999977,30m
3,12,15.609999999999957,30m
3,13,16.829999999999984,30m
3,14,18.930000000000007,30m
3,15,38.90000000000009,30m
3,16,16.582499999999925,30m
3,17,12.737499999999955,30m
3,18,15.919999999999902,30m
3,19,30.527500000000032,30m
3,20,29.10749999999996,30m
3,21,33.612499999999955,30m
3,22,14.254999999999882,30m
3,23,14.642500000000098,30m
4,0,18.879999999999995,30m
4,1,20.71499999999986,30m
4,2,11.822500000000048,30m
4,3,18.78750000000008,30m
4,4,10.647499999999752,30m
4,5,10.737500000000068,30m
4,6,18.772500000000093,30m
4,7,43.56749999999994,30m
4,8,56.43749999999994,30m
4,9,45.11749999999995,30m
4,10,17.447500000000048,30m
4,11,24.6724999999999,30m
4,12,17.02000000000004,30m
4,13,23.289999999999964,30m
4,14,35.539999999999964,30m
4,15,22.912499999999966,30m
4,16,24.87750000000011,30m
4,17,21.61749999999995,30m
4,18,12.752500000000055,30m
4,19,18.74499999999989,30m
4,20,13.977499999999964,30m
4,21,12.65500000000003,30m
4,22,9.012499999999989,30m
4,23,8.68999999999994,30m
5,0,23.812499999999943,30m
5,1,14.830000000000098,30m
5,2,8.769999999999925,30m
5,3,7.412500000000023,30m
5,4,7.387499999999989,30m
5,5,8.23500000000007,30m
5,6,16.459999999999923,30m
5,7,21.37749999999994,30m
5,8,28.42750000000001,30m
5,9,21.769999999999982,30m
5,10,20.712499999999977,30m
5,11,11.474999999999966,30m
5,12,16.317499999999825,30m
5,13,14.815000000000111,30m
5,14,19.5150000000001,30m
5,15,12.152499999999861,30m
5,16,17.549999999999955,30m
5,17,14.169999999999959,30m
5,18,6.2650000000001,30m
5,19,8.134999999999991,30m
5,20,4.410000000000082,30m
5,21,10.254999999999882,30m
5,22,6.2549999999999955,30m
5,23,10.919999999999959,30m
6,0,10.535000000000082,30m
6,1,8.774999999999977,30m
6,2,12.029999999999973,30m
6,3,6.454999999999927,30m
6,4,5.735000000000014,30m
6,5,12.424999999999955,30m
6,6,8.975000000000023,30m
6,7,5.785000000000082,30m
6,8,8.42999999999995,30m
6,9,7.490000000000009,30m
6,10,4.8700000000000045,30m
6,11,9.029999999999973,30m
6,12,5.280000000000086,30m
6,13,8.950000000000045,30m
6,14,5.409999999999968,30m
6,15,5.644999999999982,30m
6,16,7.92999999999995,30m
6,17,7.815000000000055,30m
6,18,4.635000000000105,30m
6,19,3.6149999999998954,30m
6,20,10.520000000000095,30m
6,21,3.9349999999999454,30m
6,22,13.930000000000064,30m
6,23,9.724999999999909,30m
0,0,5.587499999999977,15m
0,1,11.654999999999973,15m
0,2,7.069999999999993,15m
0,3,4.5400000000000205,15m
0,4,4.21750000000003,15m
0,5,6.452500000000043,15m
0,6,6.010000000000048,15m
0,7,6.022500000000036,15m
0,8,4.82000000000005,15m
0,9,4.347500000000025,15m
0,10,7.990000000000066,15m
0,11,6.837499999999977,15m
0,12,5.267499999999984,15m
0,13,9.584999999999923,15m
0,14,8.93500000000006,15m
0,15,6.314999999999941,15m
0,16,5.747500000000116,15m
0,17,5.292500000000075,15m
0,18,6.627499999999998,15m
0,19,5.919999999999959,15m
0,20,7.615000000000009,15m
0,21,5.810000000000059,15m
0,22,6.7099999999999795,15m
0,23,4.96999999999997,15m
1,0,5.574999999999989,15m
1,1,7.2025000000001,15m
1,2,7.340000000000032,15m
1,3,4.302500000000009,15m
1,4,3.2800000000000296,15m
1,5,4.1399999999999295,15m
1,6,3.902500000000032,15m
1,7,3.5900000000000887,15m
1,8,7.077499999999986,15m
1,9,4.967499999999973,15m
1,10,6.727499999999964,15m
1,11,11.817499999999995,15m
1,12,5.462499999999977,15m
1,13,12.529999999999973,15m
1,14,9.254999999999939,15m
1,15,8.050000000000011,15m
1,16,9.114999999999952,15m
1,17,6.252499999999941,15m
1,18,7.962500000000034,15m
1,19,8.00249999999994,15m
1,20,8.39999999999992,15m
1,21,7.8875000000000455,15m
1,22,14.007499999999936,15m
1,23,9.027500000000032,15m
2,0,12.432500000000005,15m
2,1,9.78000000000003,15m
2,2,7.2724999999999795,15m
2,3,4.957499999999982,15m
2,4,4.4150000000000205,15m
2,5,3.6550000000000296,15m
2,6,4.8700000000000045,15m
2,7,3.8050000000000637,15m
2,8,5.705000000000041,15m
2,9,4.077499999999986,15m
2,10,7.499999999999943,15m
2,11,3.4699999999999704,15m
2,12,5.324999999999989,15m
2,13,8.640000000000043,15m
2,14,7.365000000000009,15m
2,15,6.822499999999991,15m
2,16,7.752499999999998,15m
2,17,9.557500000000061,15m
2,18,16.127500000000055,15m
2,19,13.534999999999911,15m
2,20,6.795000000000016,15m
2,21,6.562500000000057,15m
2,22,9.162499999999966,15m
2,23,7.202500000000043,15m
3,0,6.659999999999997,15m
3,1,8.993750000000034,15m
3,2,7.923750000000041,15m
3,3,14.156250000000057,15m
3,4,7.528750000000031,15m
3,5,6.712500000000034,15m
3,6,5.3887499999999875,15m
3,7,8.896250000000038,15m
3,8,7.4512499999999875,15m
3,9,6.437500000000028,15m
3,10,13.605000000000018,15m
3,11,8.833750000000009,15m
3,12,11.066249999999968,15m
3,13,12.879999999999967,15m
3,14,13.243749999999977,15m
3,15,26.802500000000038,15m
3,16,13.56499999999994,15m
3,17,9.683749999999947,15m
3,18,9.772500000000008,15m
3,19,17.567500000000024,15m
3,20,18.41625000000002,15m
3,21,21.4224999999999,15m
3,22,10.897499999999923,15m
3,23,9.81750000000011,15m
4,0,12.865000000000009,15m
4,1,15.47374999999991,15m
4,2,8.53000000000003,15m
4,3,13.342500000000001,15m
4,4,7.877499999999856,15m
4,5,8.176250000000039,15m
4,6,12.992500000000064,15m
4,7,28.867500000000007,15m
4,8,37.433749999999975,15m
4,9,32.09375,15m
4,10,13.287499999999966,15m
4,11,16.603749999999934,15m
4,12,12.900000000000006,15m
4,13,15.077499999999958,15m
4,14,26.06374999999997,15m
4,15,17.70625000000004,15m
4,16,17.095000000000056,15m
4,17,13.568749999999937,15m
4,18,8.63624999999999,15m
4,19,11.243749999999864,15m
4,20,10.109999999999985,15m
4,21,7.882499999999993,15m
4,22,6.80624999999992,15m
4,23,6.166249999999934,15m
5,0,13.872499999999974,15m
5,1,9.466250000000088,15m
5,2,7.056250000000006,15m
5,3,5.625000000000028,15m
5,4,5.7237499999999955,15m
5,5,6.072500000000048,15m
5,6,11.806249999999949,15m
5,7,12.414999999999992,15m
5,8,17.842499999999973,15m
5,9,16.33499999999995,15m
5,10,14.227499999999992,15m
5,11,9.542499999999961,15m
5,12,10.73374999999993,15m
5,13,9.276250000000061,15m
5,14,11.425000000000068,15m
5,15,10.173749999999899,15m
5,16,10.544999999999922,15m
5,17,9.944999999999993,15m
5,18,3.7075000000000387,15m
5,19,4.797499999999957,15m
5,20,3.805000000000007,15m
5,21,6.1825000000000045,15m
5,22,4.74249999999995,15m
5,23,6.619999999999948,15m
6,0,7.47500000000008,15m
6,1,6.860000000000014,15m
6,2,8.185000000000002,15m
6,3,5.477499999999964,15m
6,4,4.227499999999964,15m
6,5,7.479999999999961,15m
6,6,5.604999999999961,15m
6,7,4.880000000000052,15m
6,8,5.187499999999943,15m
6,9,5.892499999999984,15m
6,10,3.464999999999975,15m
6,11,5.592499999999973,15m
6,12,4.180000000000064,15m
6,13,5.730000000000018,15m
6,14,4.164999999999964,15m
6,15,4.615000000000009,15m
6,16,5.3525000000000205,15m
6,17,4.802500000000066,15m
6,18,3.570000000000107,15m
6,19,3.5299999999999727,15m
6,20,6.622500000000059,15m
6,21,3.2024999999999864,15m
6,22,9.492500000000064,15m
6,23,7.089999999999975,15m
0,0,3.4483333333333803,5m
0,1,6.2758333333333285,5m
0,2,4.571666666666677,5m
0,3,2.6783333333333608,5m
0,4,2.571666666666696,5m
0,5,2.8266666666666347,5m
0,6,2.946666666666715,5m
0,7,3.2075000000000387,5m
0,8,2.5941666666667325,5m
0,9,2.3108333333333726,5m
0,10,4.221666666666674,5m
0,11,3.398333333333293,5m
0,12,3.169166666666721,5m
0,13,5.784166666666636,5m
0,14,4.797499999999995,5m
0,15,3.9033333333333267,5m
0,16,3.436666666666705,5m
0,17,2.9266666666666574,5m
0,18,3.222500000000006,5m
0,19,3.150000000000015,5m
0,20,3.6924999999999955,5m
0,21,3.1025000000000014,5m
0,22,3.4750000000000227,5m
0,23,2.599166666666671,5m
1,0,2.8458333333333408,5m
1,1,3.8166666666667006,5m
1,2,4.166666666666647,5m
1,3,2.6416666666666893,5m
1,4,1.7741666666666827,5m
1,5,2.1316666666666415,5m
1,6,2.0124999999999886,5m
1,7,2.415833333333353,5m
1,8,3.450833333333321,5m
1,9,2.6441666666666492,5m
1,10,3.694999999999993,5m
1,11,6.012500000000007,5m
1,12,3.3158333333333303,5m
1,13,6.1141666666666765,5m
1,14,5.014999999999968,5m
1,15,4.797499999999957,5m
1,16,5.383333333333307,5m
1,17,3.921666666666662,5m
1,18,4.168333333333332,5m
1,19,4.144166666666668,5m
1,20,4.26249999999997,5m
1,21,4.083333333333333,5m
1,22,7.134166666666658,5m
1,23,4.4741666666666715,5m
2,0,6.861666666666641,5m
2,1,5.365000000000028,5m
2,2,3.6925000000000145,5m
2,3,3.6299999999999764,5m
2,4,2.2575000000000123,5m
2,5,2.195833333333345,5m
2,6,2.302500000000009,5m
2,7,2.228333333333353,5m
2,8,2.7299999999999804,5m
2,9,2.3391666666666424,5m
2,10,3.550833333333325,5m
2,11,1.982500000000016,5m
2,12,2.8658333333333417,5m
2,13,4.460000000000055,5m
2,14,3.790833333333372,5m
2,15,4.3075000000000045,5m
2,16,4.355000000000037,5m
2,17,5.3725000000000405,5m
2,18,9.558333333333357,5m
2,19,6.7758333333333285,5m
2,20,3.574166666666675,5m
2,21,3.708333333333352,5m
2,22,4.637499999999989,5m
2,23,3.2991666666666597,5m
3,0,3.318749999999985,5m
3,1,4.91958333333335,5m
3,2,4.79791666666667,5m
3,3,7.0004166666666565,5m
3,4,5.043750000000055,5m
3,5,3.6395833333333676,5m
3,6,2.8241666666666654,5m
3,7,4.912500000000013,5m
3,8,4.247083333333336,5m
3,9,3.7412500000000173,5m
3,10,6.364583333333343,5m
3,11,4.706250000000021,5m
3,12,6.1891666666666465,5m
3,13,7.219583333333323,5m
3,14,7.64500000000001,5m
3,15,12.767499999999975,5m
3,16,7.144583333333344,5m
3,17,5.423333333333328,5m
3,18,5.445416666666678,5m
3,19,9.075416666666674,5m
3,20,10.312500000000009,5m
3,21,11.762083333333274,5m
3,22,6.144999999999982,5m
3,23,5.474166666666719,5m
4,0,6.855416666666666,5m
4,1,8.291666666666648,5m
4,2,5.16166666666668,5m
4,3,6.813333333333389,5m
4,4,4.832499999999972,5m
4,5,4.56125000000003,5m
4,6,6.377500000000045,5m
4,7,14.42624999999999,5m
4,8,20.292916666666667,5m
4,9,15.507500000000002,5m
4,10,7.887500000000007,5m
4,11,9.978333333333373,5m
4,12,7.312083333333352,5m
4,13,8.867083333333332,5m
4,14,14.133333333333363,5m
4,15,9.206250000000011,5m
4,16,10.057500000000013,5m
4,17,7.316249999999997,5m
4,18,5.2916666666666385,5m
4,19,6.105416666666599,5m
4,20,4.701666666666654,5m
4,21,4.854999999999971,5m
4,22,3.7324999999999307,5m
4,23,3.4099999999999873,5m
5,0,7.882500000000012,5m
5,1,5.120833333333337,5m
5,2,3.742083333333331,5m
5,3,3.368749999999958,5m
5,4,3.4895833333333237,5m
5,5,3.1654166666666583,5m
5,6,6.178749999999998,5m
5,7,5.869583333333357,5m
5,8,8.604583333333371,5m
5,9,8.562499999999972,5m
5,10,7.793750000000027,5m
5,11,5.812499999999962,5m
5,12,5.778333333333269,5m
5,13,5.994583333333357,5m
5,14,6.56250000000001,5m
5,15,6.079583333333299,5m
5,16,5.194375000000008,5m
5,17,4.860000000000052,5m
5,18,2.3333333333333335,5m
5,19,2.3308333333332976,5m
5,20,1.8991666666666827,5m
5,21,3.4525000000000055,5m
5,22,2.2858333333333007,5m
5,23,3.4641666666666233,5m
6,0,3.5041666666667006,5m
6,1,3.1008333333333553,5m
6,2,4.218333333333362,5m
6,3,2.9016666666666424,5m
6,4,2.362500000000049,5m
6,5,3.681666666666615,5m
6,6,2.915833333333334,5m
6,7,2.6316666666666984,5m
6,8,3.117499999999969,5m
6,9,3.2291666666666097,5m
6,10,2.4374999999999623,5m
6,11,2.668333333333313,5m
6,12,2.2758333333333667,5m
6,13,2.924166666666679,5m
6,14,2.361666666666679,5m
6,15,2.361666666666679,5m
6,16,3.2041666666666893,5m
6,17,2.3975000000000555,5m
6,18,2.308333333333356,5m
6,19,1.6674999999999993,5m
6,20,2.880000000000033,5m
6,21,1.4341666666666697,5m
6,22,5.364166666666695,5m
6,23,4.156666666666638,5m
0,0,1.453833333333345,1m
0,1,2.3556666666666652,1m
0,2,1.871666666666666,1m
0,3,1.0468333333333324,1m
0,4,1.0158333333333378,1m
0,5,1.0203333333333149,1m
0,6,1.3090000000000108,1m
0,7,1.1711666666666778,1m
0,8,1.0496666666666707,1m
0,9,0.9445000000000163,1m
0,10,1.4768333333333392,1m
0,11,1.2704999999999964,1m
0,12,1.2781666666666789,1m
0,13,2.207333333333334,1m
0,14,1.9846666666666806,1m
0,15,1.5461666666666853,1m
0,16,1.3966666666666696,1m
0,17,1.2850000000000061,1m
0,18,1.266166666666667,1m
0,19,1.2155000000000162,1m
0,20,1.3575000000000008,1m
0,21,1.149000000000016,1m
0,22,1.3748333333333373,1m
0,23,1.0218333333333325,1m
1,0,1.0651666666666642,1m
1,1,1.5196666666666792,1m
1,2,1.6646666666666456,1m
1,3,1.0625,1m
1,4,0.7725000000000023,1m
1,5,0.8131666666666547,1m
1,6,0.6506666666666698,1m
1,7,0.8815000000000281,1m
1,8,1.3550000000000069,1m
1,9,0.9879999999999882,1m
1,10,1.4604999999999866,1m
1,11,2.1563333333333388,1m
1,12,1.475833333333344,1m
1,13,2.306499999999998,1m
1,14,2.0083333333333298,1m
1,15,1.8088333333333404,1m
1,16,2.027000000000006,1m
1,17,1.5554999999999912,1m
1,18,1.405333333333336,1m
1,19,1.6710000000000036,1m
1,20,1.598833333333327,1m
1,21,1.2804999999999989,1m
1,22,2.9838333333333216,1m
1,23,1.725,1m
2,0,2.775499999999992,1m
2,1,2.2053333333333476,1m
2,2,1.720500000000023,1m
2,3,1.3664999999999925,1m
2,4,0.8959999999999998,1m
2,5,0.9716666666666584,1m
2,6,0.865500000000001,1m
2,7,0.9025000000000166,1m
2,8,1.1516666666666728,1m
2,9,0.9418333333333332,1m
2,10,1.4390000000000063,1m
2,11,0.7771666666666799,1m
2,12,1.0843333333333363,1m
2,13,1.6826666666666825,1m
2,14,1.6783333333333341,1m
2,15,1.7311666666666647,1m
2,16,1.8331666666667048,1m
2,17,1.9675000000000182,1m
2,18,3.5489999999999973,1m
2,19,2.5943333333333425,1m
2,20,1.550166666666674,1m
2,21,1.3816666666666682,1m
2,22,1.8941666666666606,1m
2,23,1.2706666666666706,1m
3,0,1.2637500000000026,1m
3,1,2.0232500000000018,1m
3,2,1.8514999999999986,1m
3,3,2.52541666666667,1m
3,4,2.2044166666666873,1m
3,5,1.3296666666666794,1m
3,6,1.2219999999999989,1m
3,7,1.8876666666666722,1m
3,8,1.6453333333333358,1m
3,9,1.4421666666666644,1m
3,10,2.5282500000000008,1m
3,11,1.9815833333333426,1m
3,12,2.28799999999999,1m
3,13,3.151666666666671,1m
3,14,3.244166666666653,1m
3,15,5.091750000000004,1m
3,16,2.965000000000011,1m
3,17,2.3355,1m
3,18,2.1673333333333216,1m
3,19,3.238416666666662,1m
3,20,3.9637500000000006,1m
3,21,4.598166666666667,1m
3,22,2.4785833333333054,1m
3,23,2.2021666666666797,1m
4,0,2.6796666666666717,1m
4,1,3.124833333333347,1m
4,2,2.2369166666666653,1m
4,3,2.810583333333339,1m
4,4,1.9865833333333038,1m
4,5,1.7881666666666869,1m
4,6,2.75808333333336,1m
4,7,5.661750000000002,1m
4,8,7.276499999999991,1m
4,9,5.590749999999984,1m
4,10,3.4695833333333517,1m
4,11,3.953000000000001,1m
4,12,3.1415833333333354,1m
4,13,3.512749999999996,1m
4,14,5.321666666666683,1m
4,15,3.849583333333349,1m
4,16,3.74833333333335,1m
4,17,3.0385833333333303,1m
4,18,2.326749999999987,1m
4,19,2.476083333333317,1m
4,20,1.8328333333333395,1m
4,21,1.69449999999999,1m
4,22,1.4968333333333002,1m
4,23,1.3234166666666851,1m
5,0,3.077416666666676,1m
5,1,1.9506666666666794,1m
5,2,1.5924166666666868,1m
5,3,1.3278333333333308,1m
5,4,1.369749999999982,1m
5,5,1.2660000000000062,1m
5,6,2.353833333333326,1m
5,7,2.227083333333339,1m
5,8,3.488416666666666,1m
5,9,3.1068333333333404,1m
5,10,3.147833333333345,1m
5,11,2.422416666666652,1m
5,12,2.231166666666676,1m
5,13,2.430499999999993,1m
5,14,2.5910833333333283,1m
5,15,2.448750000000009,1m
5,16,2.147341772151883,1m
5,17,1.5633333333333477,1m
5,18,0.897833333333358,1m
5,19,0.8628333333333217,1m
5,20,0.7073333333333228,1m
5,21,1.1756666666666697,1m
5,22,0.8088333333333253,1m
5,23,1.213333333333344,1m
6,0,1.2951666666666748,1m
6,1,1.188333333333344,1m
6,2,1.5703333333333414,1m
6,3,1.0908333333333189,1m
6,4,0.8726666666666688,1m
6,5,1.41633333333333,1m
6,6,1.169666666666664,1m
6,7,0.882000000000005,1m
6,8,1.2116666666666485,1m
6,9,1.2696666666666754,1m
6,10,0.897666666666665,1m
6,11,1.040500000000001,1m
6,12,0.7695000000000277,1m
6,13,1.1811666666666687,1m
6,14,0.9615000000000085,1m
6,15,0.9788333333333412,1m
6,16,1.0450000000000121,1m
6,17,0.9516666666666916,1m
6,18,0.8141666666666804,1m
6,19,0.6356666666666722,1m
6,20,0.8941666666666682,1m
6,21,0.46133333333333437,1m
6,22,2.0046666666666777,1m
6,23,1.7110000000000014,1m
