win_rate,reward_risk_ratio,initial_bet_percentage,rebalance_gain_threshold,rebalance_save_ratio,final_balance_median,final_geo_return_median,final_mdd_median,performance_score
0.45,3,0.12,0.6,0.2,30080.341194300854,0.03427603761872833,0.3154478472747625,0.10865833422179956
0.45,3,0.12,0.45,0.2,22958.09584347425,0.03151277870884439,0.2901390451610324,0.1086126780742462
0.45,3,0.02,0.3,0.3,3526.565532976878,0.012556640840714839,0.1156479999999999,0.10857637694309326
0.45,3,0.08,0.3,0.25,6300.694692340923,0.01839143238381935,0.17065566279129174,0.10776924763587648
0.45,3,0.06,0.3,0.3,4309.044057769352,0.014567623947257635,0.13520000000000004,0.10774869783474579
0.45,3,0.12,0.9,0.0,90002.6745465681,0.04556024902051414,0.42291712,0.10772855215819625
0.45,3,0.12,0.6,0.25,21880.862675906807,0.0310220768643934,0.2884798595024482,0.10753636984536222
0.45,3,0.12,0.9,0.25,25974.57796700678,0.03277432014208581,0.3049572499286596,0.10747185105372277
0.45,3,0.1,0.2,0.15,10018.449087396204,0.023078400437495206,0.21489087999999995,0.10739590455162737
0.45,3,0.1,0.45,0.25,10754.155054633822,0.023796467363195295,0.22167999999999996,0.1073460274413357
0.45,3,0.12,0.9,0.3,19948.670699931696,0.030078767245578564,0.28240141312000006,0.1065106824830132
0.45,3,0.12,0.3,0.15,17237.382555190066,0.028589982294805583,0.27136,0.10535813050857011
0.45,3,0.1,0.3,0.2,8337.645412922178,0.02121983580971465,0.20225023999999986,0.10491871757341135
0.45,3,0.06,0.2,0.25,3947.0928127886336,0.013686671108362858,0.13239288105726868,0.10337920739441019
0.45,3,0.04,0.2,0.3,2959.436013314425,0.010800470016276043,0.10471392005939192,0.10314263863056795
0.45,3,0.12,0.6,0.3,15944.562447981127,0.027796313212492207,0.27136,0.10243334762858272
0.45,3,0.02,0.2,0.3,2743.9584267076066,0.010044182395970047,0.09809560828860876,0.10239176423086023
0.45,3,0.12,0.2,0.15,15607.495686675436,0.02757890572483812,0.27136,0.1016321702713669
0.45,3,0.12,0.45,0.25,15490.244024478672,0.02750218727279552,0.27135999999999993,0.1013494519192052
0.5,3,0.12,0.2,0.25,7498.962533409325,0.020148459433512955,0.19979133763041973,0.10084751257226279
0.45,3,0.1,0.45,0.3,8014.214672516993,0.020819878551278204,0.20800000000000007,0.10009556995806825
0.45,3,0.1,0.2,0.2,6194.843452614885,0.01822061254568408,0.18204336045919145,0.10008941001596475
0.45,3,0.1,0.3,0.25,5643.723343862139,0.017281729803281798,0.1740156916156635,0.09931133016125217
0.5,3,0.1,0.2,0.3,3644.7202413094374,0.012887080456522426,0.13309235834710742,0.09682810205310716
0.45,3,0.12,0.3,0.2,9596.455093808123,0.02264257546211701,0.23424940564501082,0.09666011915705906
0.45,3,0.08,0.2,0.25,3710.6412630464083,0.013066859774496398,0.13520000000000004,0.09664837111313901
0.45,3,0.08,0.3,0.3,4953.801307779571,0.01596928867579206,0.16581092690788973,0.09631023101790644
0.45,3,0.06,0.2,0.3,3208.95152774825,0.011610891682771518,0.12117331225911518,0.09582053561384014
0.5,3,0.12,0.3,0.3,5288.9279004894815,0.01662797430718932,0.17560902696495537,0.09468746905879506
0.45,3,0.12,0.45,0.3,10628.529028524426,0.023677365272449014,0.2511577599999999,0.0942728796133913
0.45,3,0.12,0.2,0.2,8240.975255514611,0.021101925509809605,0.22487842799062993,0.09383703763123452
0.5,3,0.12,0.2,0.3,4368.122382736899,0.014704420720797695,0.16741926058099016,0.08782992273272128
0.45,3,0.12,0.3,0.25,5879.59358157138,0.017694201544316113,0.208,0.08506827665536593
0.45,3,0.1,0.2,0.25,4176.1488301008885,0.014252990091642825,0.172,0.0828662214630397
0.5,2,0.06,0.2,0.0,7120.923307275711,0.01962612278446363,0.23791233238404644,0.0824930872132448
0.45,3,0.1,0.3,0.3,4092.338054158935,0.014049426536709042,0.172,0.081682712422727
0.5,2,0.06,0.2,0.15,4127.730993518312,0.014135889498906429,0.17413859834860823,0.08117608406728861
0.5,2,0.08,0.3,0.0,10074.12774646403,0.023134541896388083,0.2860640363074356,0.080871899155912
0.5,2,0.08,0.2,0.0,9703.390618060013,0.022754784781191306,0.28151986805695567,0.08082834415291668
0.5,2,0.04,0.2,0.0,5548.821427834609,0.01711093684720666,0.21204936969041852,0.08069317476485675
0.5,2,0.04,0.2,0.15,3366.323927545933,0.012090539663057842,0.15059990341743057,0.08028251936885686
0.5,2,0.06,0.3,0.0,7640.652502759825,0.020337541003085824,0.25362578131681324,0.08018719902012429
0.5,2,0.06,0.3,0.15,4885.150968739083,0.01582892327192653,0.19801907200000016,0.0799363572006161
0.5,2,0.06,0.45,0.15,5962.23232855127,0.01783484775369404,0.22426086199311743,0.07952724160242187
0.5,2,0.08,0.3,0.15,5824.619369425511,0.017599550432842004,0.22167999999999993,0.07939169267792318
0.5,2,0.04,0.3,0.15,4314.7194920572665,0.014580845874802795,0.1836763573550541,0.07938335714387784
0.5,2,0.04,0.3,0.0,6262.7690117699785,0.018330557843999173,0.23175374420450814,0.07909498035045166
0.5,2,0.06,0.45,0.0,8442.922587068184,0.02134671432887081,0.2700978485159526,0.07903326311616297
0.45,3,0.08,0.2,0.3,2921.6015417651993,0.010671708493151244,0.13519999999999996,0.07893275512685834
0.4,3,0.04,0.3,0.15,3887.885657909916,0.01353499243704015,0.17176276990975733,0.07880050166954874
0.5,2,0.02,0.2,0.15,3218.0788568594135,0.011639340346671911,0.147901358705945,0.07869664246839714
0.5,2,0.04,0.3,0.2,3835.3648008813643,0.013398516367003843,0.17031634570099805,0.07866841148955751
0.4,3,0.08,0.2,0.0,7753.579568612909,0.020485769545063426,0.260465451695127,0.07865062107753881
0.4,3,0.04,0.2,0.15,3510.1572207110808,0.012509887550320675,0.1591556282378208,0.0786016032786951
0.5,2,0.04,0.2,0.2,2911.8479510364687,0.010638246559637077,0.13560556490887793,0.07844992620166877
0.5,2,0.1,0.45,0.15,9049.338614768181,0.022048379223648662,0.28180264251894616,0.07824049847994703
0.5,2,0.08,0.2,0.15,4834.307910782252,0.015723702801106687,0.20110008305216606,0.07818844508894561
0.5,2,0.02,0.2,0.0,4911.1337374548675,0.015882277107788667,0.2031718184112391,0.07817165408069256
0.4,3,0.04,0.3,0.2,3487.7116757692165,0.012445580299404901,0.15943972527393127,0.07805821465147607
0.5,2,0.08,0.45,0.15,7052.386216014444,0.019528492048108137,0.25067798508642875,0.0779027007153225
0.5,2,0.06,0.3,0.2,4246.639083442186,0.014421092622485143,0.18513661279547608,0.07789433113598333
0.5,2,0.06,0.45,0.2,5311.746887350671,0.016671309771266074,0.21411224040073343,0.0778624787637735
0.4,3,0.06,0.3,0.15,4454.468937558699,0.014901097450607637,0.19168290696676604,0.0777382693449614
0.5,2,0.02,0.3,0.15,4025.7596304695635,0.013884753894679358,0.17870601456433216,0.0776960637196741
0.4,3,0.06,0.2,0.0,6280.782890375686,0.01835951731153318,0.23649121197482456,0.07763297907867978
0.5,2,0.08,0.45,0.2,6108.921185544654,0.018079814946133754,0.23295784306180026,0.07760981432738218
0.4,3,0.06,0.45,0.15,4914.093960679176,0.015888337980332512,0.20486249381232632,0.07755610939154021
0.5,2,0.1,0.2,0.0,16138.629727843607,0.02791943126296159,0.360506430553978,0.07744502981558123
0.5,2,0.06,0.2,0.2,3515.375395741232,0.012524779465585167,0.1617417040413297,0.07743692042705771
0.5,2,0.02,0.3,0.0,5577.243785360644,0.017162389452781257,0.22168000000000013,0.07741965649937409
0.5,2,0.08,0.3,0.2,4905.968560084462,0.015871693062086245,0.2052196007408144,0.0773400445415137
0.4,3,0.04,0.3,0.0,5441.814273449969,0.016914854360517984,0.2187594259144274,0.07732171672060706
0.4,3,0.06,0.45,0.2,4468.839205338756,0.014933462674428633,0.19329107556280392,0.07725893516266595
0.4,3,0.06,0.3,0.0,6420.388622456896,0.018581201120380753,0.24068778190725507,0.07720043357888728
0.5,2,0.04,0.6,0.15,5945.41158099345,0.017806376957882897,0.23076356276935944,0.07716286204022506
0.5,2,0.1,0.45,0.0,16712.848214846334,0.02827531599804023,0.3665994592779489,0.07712863530603958
0.5,2,0.06,0.6,0.0,8962.27202029999,0.021950551560374842,0.2846958915456336,0.07710175036669405
0.5,2,0.08,0.6,0.15,8095.773607881059,0.020922221881286673,0.27136000000000005,0.07710134832431703
0.4,3,0.06,0.2,0.15,3906.027542582562,0.013581710518468793,0.17630203079826529,0.07703660846657943
0.4,3,0.02,0.3,0.15,3717.355952674782,0.013084994247809623,0.16994558593191114,0.07699519923425453
0.5,2,0.1,0.3,0.0,16856.244670390126,0.028362299693136528,0.36851324354560006,0.07696412595719089
0.5,2,0.06,0.6,0.15,6687.303347193771,0.01899206522381469,0.24678610437050558,0.07695759561608652
0.4,3,0.02,0.2,0.15,3260.967923587617,0.01177195900212602,0.15300569993052174,0.07693804222634544
0.4,3,0.02,0.3,0.2,3377.6118394451996,0.012124085279425989,0.1576611418433845,0.07689964145680021
0.5,2,0.06,0.6,0.2,6058.329326678886,0.01799599193470036,0.23402788735025165,0.07689678413311118
0.45,3,0.12,0.2,0.25,4963.909954452271,0.015989794408481917,0.208,0.07687401157923998
0.5,2,0.02,0.2,0.2,2841.368168562437,0.010393099173579223,0.1352,0.07687203530753864
0.4,3,0.04,0.45,0.2,4206.548521042129,0.014325828055671397,0.186546674213273,0.07679487246871591
0.5,2,0.08,0.6,0.0,11440.769638665872,0.02442402449152592,0.31814056958982617,0.07677117232491111
0.4,3,0.04,0.45,0.15,4571.742331964549,0.015162257448074645,0.19763869098171077,0.07671705055705788
0.5,2,0.08,0.45,0.0,10790.444180171715,0.023830615576483805,0.3106977563113964,0.07670031434858385
0.4,3,0.04,0.2,0.0,5252.3876153255715,0.016558193718050118,0.21588861666312567,0.07669785454175963
0.5,2,0.06,0.6,0.25,5489.015497477998,0.017001813375295938,0.22168000000000013,0.07669529671281093
0.5,2,0.06,0.45,0.25,4731.457758961442,0.015507460870080259,0.2026682367999998,0.07651648386018955
0.5,2,0.08,0.6,0.2,7188.389463605897,0.019721323510217714,0.25781584115924977,0.07649383925185609
0.5,2,0.04,0.45,0.15,5187.9578128369185,0.01643397364608923,0.2148769261095999,0.0764808671811832
0.5,2,0.04,0.6,0.2,5435.527727390807,0.016903216313842062,0.22167999999999996,0.07625052469253908
0.5,2,0.04,0.6,0.0,7697.80640818716,0.020412830553708017,0.2677565440000001,0.07623653281731933
0.5,2,0.04,0.45,0.2,4704.598432653238,0.015450222761959731,0.2026682367999999,0.07623406117262742
0.5,2,0.1,0.3,0.15,7821.668439326697,0.02057411379747065,0.2700978485159525,0.07617281629792584
0.5,2,0.1,0.45,0.2,7399.939754896883,0.020014204376797573,0.26291316380491014,0.07612477095916256
0.5,2,0.04,0.45,0.0,6918.894545203102,0.01933560721972405,0.2540082995199999,0.07612195056721607
0.5,2,0.04,0.3,0.25,3418.250143180023,0.01224394252520944,0.16085538962962065,0.07611770145471572
0.5,2,0.04,0.45,0.25,4266.331363449797,0.014467560463068962,0.19009409972443525,0.07610736200671914
0.5,2,0.02,0.45,0.2,4321.3073826794025,0.014596171953116133,0.19184391592896127,0.07608358014606527
0.4,3,0.04,0.2,0.2,3105.379819771444,0.011282339537814878,0.14841211693288406,0.07602033965270541
0.4,3,0.06,0.3,0.2,3963.4196715077974,0.013728101578723728,0.18059461794223033,0.0760161168430565
0.4,3,0.02,0.2,0.0,4728.650041647796,0.015501492600866862,0.20400147631417903,0.07598715892130746
0.5,2,0.06,0.3,0.25,3704.7062059064956,0.013050803795913501,0.17200000000000007,0.07587676625531102
0.5,2,0.12,0.45,0.0,27396.79205749382,0.03331956065937258,0.43935244042239996,0.07583788683940998
0.5,2,0.02,0.45,0.15,4728.404274163064,0.015500970023753613,0.20441678452027529,0.07583022137898923
0.4,3,0.04,0.6,0.15,4866.683141551945,0.01579082975507673,0.20827861709284634,0.07581589495592579
0.4,3,0.06,0.45,0.0,6544.179245736132,0.018773815293613216,0.2476260194537527,0.0758151963797143
0.4,3,0.02,0.45,0.15,4302.111229687713,0.014551449283435658,0.19202335327045988,0.07577958115823714
0.4,3,0.04,0.3,0.25,3147.240215543142,0.011416417565886072,0.15066833919999995,0.07577184182492187
0.4,3,0.02,0.2,0.2,2909.355187799708,0.010629676757143436,0.14038366241188766,0.07571875939492029
0.5,2,0.1,0.6,0.15,10996.906267389477,0.024022759377393843,0.31738020198235206,0.07569079365174022
0.5,2,0.04,0.6,0.25,4972.545672120272,0.016007279533891694,0.21162878752603234,0.07563847868250272
0.4,3,0.04,0.6,0.25,4248.131246532778,0.014424621140218252,0.19086807370342318,0.07557377648517416
0.4,3,0.02,0.45,0.0,5404.669564195345,0.01684589580189333,0.2230534573055818,0.07552402910668432
0.4,3,0.04,0.45,0.25,3876.617213086363,0.013505865704932285,0.17884185614841297,0.0755184831772511
0.5,2,0.1,0.6,0.2,9408.33517585344,0.02244213942301765,0.29723263157803936,0.0755036191816153
0.5,2,0.08,0.6,0.25,6377.17867919638,0.01851310103062309,0.2453762032285598,0.0754478257754227
0.5,2,0.02,0.3,0.2,3616.4805636079327,0.012809078336079471,0.16979199999999992,0.0754398224656019
0.5,2,0.1,0.9,0.2,11090.918491396475,0.02410907124922168,0.31969676299194005,0.07541230953855325
0.5,2,0.1,0.6,0.0,17472.872463875538,0.02872818013178058,0.38132899839999995,0.07533699312750872
0.4,3,0.02,0.3,0.0,5017.144596286253,0.016097105083636043,0.2137247872777143,0.07531697791664867
0.4,3,0.04,0.6,0.2,4547.892505807924,0.015109687009731476,0.20065004599607594,0.07530368076779295
0.4,3,0.04,0.45,0.0,5841.312161151842,0.017628384209437797,0.23424257462271997,0.07525696060091017
0.5,2,0.1,0.9,0.15,12574.646450128306,0.025382962086795247,0.3373108836682923,0.07525094301954562
0.5,2,0.08,0.45,0.25,5309.148689800056,0.01666638485130656,0.22167999999999993,0.07518217634115196
0.5,2,0.06,0.45,0.3,4222.4594900373995,0.014363743391015982,0.19106003005108946,0.07517921664293216
0.5,2,0.1,0.9,0.0,17980.25303953467,0.029019774924056496,0.38627028352397513,0.07512815808481754
0.4,3,0.02,0.45,0.25,3691.3749710803613,0.013014646056005663,0.1734611247931719,0.07502918058166523
0.4,3,0.06,0.45,0.25,4064.1245396633194,0.013979970508648076,0.18639615999999987,0.07500138687754129
0.5,2,0.02,0.45,0.0,6187.477650181139,0.01820861849157618,0.24325221465067792,0.07485489296664635
0.4,3,0.02,0.6,0.15,4650.666274013946,0.015334307930931601,0.2048624938123264,0.07485170977650643
0.4,3,0.04,0.6,0.0,5933.689392906908,0.01778648878901512,0.23762685850700813,0.07485049838543634
0.4,3,0.06,0.6,0.15,5410.683942185702,0.016857093176243287,0.225313108442745,0.07481630027099331
0.4,3,0.08,0.2,0.15,4088.842799580058,0.014040847693002845,0.18771860806733015,0.07479731411585329
0.4,3,0.02,0.45,0.2,3984.664278033915,0.013781758886907025,0.18430187296768,0.0747781813879008
0.5,2,0.02,0.3,0.25,3267.594961598362,0.011792296505813371,0.1577998395565074,0.0747294581474565
0.5,2,0.12,0.6,0.0,26776.87872871139,0.03308543137710196,0.44300342349999994,0.07468436951504047
0.5,2,0.1,0.6,0.25,8007.890836259993,0.020811900127601035,0.2786856276514449,0.0746787708536972
0.5,2,0.02,0.45,0.25,3951.115402887914,0.013696894424415573,0.1834886289914338,0.07464710211037118
0.4,3,0.04,0.2,0.25,2767.8269652569984,0.010130799539630253,0.13572010196992,0.07464479758404226
0.5,2,0.06,0.6,0.3,4961.139445922638,0.01598417845382416,0.21415064722039065,0.07463987926860771
0.4,3,0.04,0.45,0.3,3569.8243942599483,0.01267887628426323,0.1699455859319113,0.07460550513705617
0.4,3,0.02,0.6,0.25,4099.767120436924,0.014067636559006114,0.18863519776767984,0.07457588363933859
0.5,2,0.12,0.6,0.15,14491.761198683915,0.02682456341609951,0.3598008681906276,0.07455391520035876
0.5,2,0.06,0.9,0.15,7821.251355979701,0.020573574959565577,0.2760533690096798,0.07452752717118322
0.5,2,0.04,0.6,0.3,4543.587159607858,0.015100167970909961,0.20266823680000015,0.07450683051933449
0.5,2,0.02,0.45,0.3,3616.89928553731,0.012810239305797944,0.17200000000000015,0.07447813549882519
0.5,2,0.12,0.45,0.15,12337.312731091644,0.02518953448212713,0.33827829759999983,0.07446393889540238
0.4,3,0.04,0.3,0.3,2849.4566544687923,0.010421537066412023,0.13995666244357763,0.07446260066835603
0.4,3,0.02,0.6,0.2,4365.589463133763,0.014698593392492243,0.19748765865273216,0.07442790852231765
0.5,2,0.08,0.2,0.2,3939.1557604584727,0.01366646898779178,0.18366811027923557,0.07440850220005138
0.4,3,0.06,0.9,0.25,5353.278682657356,0.016749711733832107,0.2252568278765691,0.0743582864578481
0.5,2,0.08,0.6,0.3,5669.277375585721,0.01732723300260053,0.23311915123583477,0.07432779722619808
0.4,3,0.02,0.3,0.25,3079.1574064095576,0.011197435006898182,0.15066833919999986,0.07431843389495722
0.5,2,0.12,0.9,0.15,16609.096480243523,0.028211918652445767,0.37974632830206234,0.07429148499891514
0.4,3,0.06,0.45,0.3,3699.424145498722,0.013036492921811305,0.17552071990187973,0.07427324209414715
0.5,2,0.08,0.9,0.2,8692.729713300301,0.021641617512025535,0.291419969128045,0.07426264430944529
0.5,2,0.02,0.6,0.15,5394.5929964766965,0.01682710789481978,0.22660048087244017,0.07425892403243503
0.5,2,0.08,0.3,0.25,4156.056818050549,0.014204560719212833,0.19143944088937898,0.07419871607032519
0.5,2,0.12,0.9,0.2,14242.031540933169,0.026647855664233555,0.35926059963388646,0.07417416686213217
0.5,2,0.04,0.45,0.3,3876.0978141812384,0.013504521139913517,0.18211858521997004,0.07415235036886664
0.4,3,0.06,0.3,0.25,3536.412839106676,0.012584596116924085,0.16979200000000003,0.07411772119371986
0.4,3,0.06,0.6,0.25,4653.537294452079,0.015340511992577133,0.20703113240555954,0.07409760944806185
0.4,3,0.06,0.9,0.2,5683.066331257569,0.017351702247793477,0.23434630948594593,0.07404299340516853
0.5,2,0.12,0.9,0.0,26032.326327763723,0.03279702912396154,0.4430034235,0.07403335365863496
0.4,3,0.06,0.6,0.2,5038.671966127169,0.01614018028678532,0.21806340243950367,0.07401599766959069
0.5,2,0.08,0.9,0.25,7898.58186068722,0.02067299650471599,0.2793947779756454,0.07399206475690838
0.4,3,0.06,0.2,0.2,3388.2555386962276,0.012155614890840494,0.16439438099440368,0.07394179057284382
0.4,3,0.02,0.3,0.3,2816.5350466486534,0.0103052861935371,0.13938059641104947,0.07393630432707879
0.5,2,0.04,0.9,0.0,8789.99262714585,0.021754174851018493,0.29425678336000005,0.07392922128290912
0.4,3,0.06,0.6,0.0,6761.332245871262,0.01910314386097145,0.2584429471202024,0.07391629012838387
0.4,3,0.08,0.45,0.15,5760.92559635766,0.017488774153816222,0.236723638372652,0.07387844439212814
0.5,2,0.02,0.9,0.0,8196.444249172417,0.021047148792656012,0.2849418496,0.07386471598398725
0.5,2,0.08,0.9,0.15,9514.855621498755,0.022556115777244035,0.30542880265623507,0.07385065056431923
0.4,3,0.08,0.3,0.15,5155.648258729177,0.016371104904450484,0.22168,0.07385016647622918
0.5,2,0.12,0.3,0.0,28534.828867801938,0.0337360363197019,0.45697022933456644,0.07382545766455692
0.4,3,0.08,0.45,0.2,5156.8302122791665,0.016373411645159264,0.22181494718648553,0.07381563710128929
0.4,3,0.04,0.6,0.3,3975.377967586381,0.013758339468760816,0.1863961599999999,0.07381235465773986
0.5,2,0.08,0.9,0.0,12444.374536861606,0.025277242189088778,0.34247526400000006,0.07380749749298324
0.5,2,0.04,0.9,0.2,6717.8907416786105,0.019038107773681978,0.2582801024051242,0.07371108961316668
0.5,2,0.1,0.9,0.25,9774.276839153119,0.02282849413207988,0.30971411697360973,0.07370827766958088
0.4,3,0.06,0.9,0.15,6003.081046559156,0.017903658561817304,0.24292733147461598,0.07369964694025422
0.4,3,0.08,0.3,0.0,8003.220972125611,0.020806004420806823,0.28240141312,0.0736752843795643
0.5,2,0.06,0.9,0.25,6695.910636743322,0.01900504264021008,0.2579570636730617,0.07367521698997678
0.5,2,0.1,0.9,0.3,8591.799442843016,0.02152349004032661,0.29245028280607666,0.07359709087578077
0.5,2,0.06,0.9,0.2,7238.770953881278,0.01979184103393472,0.26926205841520345,0.07350400999837713
0.5,2,0.02,0.2,0.25,2529.803194628612,0.009231873185288286,0.12568967571694367,0.07344973350141103
0.5,2,0.02,0.6,0.25,4626.411074086145,0.015281742393132958,0.2080595800380851,0.07344887647247797
0.5,2,0.04,0.9,0.15,7200.0342115549665,0.019737665712159846,0.2687281191104296,0.07344845704088362
0.5,2,0.04,0.3,0.3,3064.637326893694,0.011150112523796607,0.151886484607463,0.07341082751775493
0.4,3,0.08,0.6,0.2,5587.2597279186775,0.017180459334077525,0.23424257462271994,0.0733447340294523
0.4,3,0.02,0.6,0.0,5586.327159616883,0.01717877823112901,0.23424257462272002,0.07333755726856146
0.5,2,0.12,0.2,0.0,28031.441126867092,0.03355388321848818,0.4575420927999999,0.07333507396696548
0.4,3,0.08,0.45,0.0,8030.194717791739,0.020840011919533996,0.28437624443109377,0.07328323770934272
0.4,3,0.08,0.6,0.25,5085.764790259851,0.016233778863176895,0.22168000000000007,0.07323068776243635
0.5,2,0.06,0.2,0.25,3026.632273152838,0.011025191195767836,0.1505626066715246,0.07322662272858346
0.5,2,0.12,0.9,0.25,12146.49064317435,0.02503132306272393,0.34184499999999995,0.07322418950905801
0.4,3,0.08,0.6,0.15,6123.909748920816,0.018104516767103673,0.24726230324215542,0.0732198824071176
0.5,2,0.1,0.3,0.2,6145.223933766309,0.018139540604044546,0.2478311086226973,0.0731931544221937
0.5,2,0.02,0.6,0.0,6757.305868646423,0.019097133410638123,0.2609938861518525,0.07317080753197014
0.4,3,0.06,0.9,0.0,7096.455705440092,0.019591376012123796,0.26775654400000004,0.07316861698111772
0.5,2,0.04,0.2,0.25,2548.474314135129,0.009305353545255746,0.12717795089684492,0.07316797825122529
0.5,2,0.08,0.45,0.3,4627.462062568517,0.015284025730681883,0.2089315938973288,0.07315325291680212
0.5,2,0.12,0.6,0.2,11786.047252725122,0.024725646496804643,0.3380114123550255,0.07315033041202292
0.5,2,0.04,0.9,0.25,6260.88325999772,0.018327521504859723,0.25095067373473107,0.07303236621007418
0.4,3,0.04,0.9,0.2,5120.187996424924,0.01630165485072954,0.22328035685568415,0.07300980292353265
0.5,2,0.02,0.6,0.2,4993.542796363806,0.016049668246179927,0.21986508826869752,0.07299780230031608
0.5,2,0.06,0.9,0.3,6186.744694175579,0.01820742421440258,0.24942659350305801,0.07299712496045195
0.5,2,0.04,0.9,0.3,5815.469405586631,0.017583710792256846,0.24091927228454568,0.07298590364115422
0.5,2,0.02,0.9,0.2,6357.996290744397,0.018482722493369907,0.25365512679408453,0.07286555855176566
0.4,3,0.08,0.6,0.0,8046.741808151427,0.020860817949815758,0.2863456410064192,0.07285187885695145
0.5,2,0.02,0.9,0.15,6800.751681636768,0.019161801484068985,0.26312211344003644,0.07282474754230726
0.4,3,0.02,0.6,0.3,3842.6164932935517,0.013417469691643147,0.18430187296767997,0.0728015916256917
0.4,3,0.06,0.9,0.3,5036.427766147484,0.016135698269788223,0.2216799999999999,0.07278824553314792
0.4,3,0.06,0.6,0.3,4318.734658290015,0.014590189518210672,0.20061583550832657,0.07272700822067013
0.5,2,0.1,0.45,0.25,6075.978524092587,0.01802531242325156,0.24789164514438455,0.07271448141284759
0.5,2,0.06,0.9,0.0,9728.03695369573,0.022780472969676335,0.31354417561600006,0.07265474769199907
0.5,2,0.08,0.9,0.3,7183.863562652867,0.019714964800870427,0.27135999999999993,0.0726524351447171
0.5,2,0.12,0.9,0.3,10343.628168962823,0.023402011722727822,0.3223345994972054,0.07260161260761805
0.5,2,0.02,0.9,0.25,5938.460054202691,0.017794587507134363,0.24518213536654015,0.07257701496290492
0.4,3,0.02,0.45,0.3,3420.4876065668827,0.012250500582681512,0.1691881052857106,0.0724075759462753
0.5,2,0.02,0.6,0.3,4279.639950013764,0.014498844611411932,0.2004636569588411,0.07232654951709681
0.4,3,0.04,0.9,0.15,5381.036459145884,0.016801776641229726,0.23235832929456643,0.07230976695451144
0.4,3,0.08,0.3,0.2,4476.7453080532605,0.0149512251640046,0.20676891093399027,0.07230886450225435
0.5,2,0.12,0.45,0.2,9534.509290468031,0.022577006982538395,0.31248038297600006,0.07225095786020082
0.5,2,0.02,0.9,0.3,5536.986158374617,0.017089434625526145,0.2366910380449186,0.07220144356409032
0.5,2,0.12,0.3,0.15,9359.509785350489,0.022389468797764822,0.3103887829376662,0.07213362733620816
0.4,3,0.04,0.9,0.0,6222.102711948747,0.018264877487445208,0.25368247394457105,0.07199897258742453
0.4,3,0.02,0.2,0.25,2615.812741873685,0.009566007599101312,0.13287873644298168,0.07199050694770935
0.5,2,0.02,0.3,0.3,2961.760505539405,0.010808327697211628,0.15023066876416857,0.07194488173502371
0.5,2,0.1,0.6,0.3,6830.793957756521,0.019206279936798243,0.26812002842450655,0.0716331415062716
0.4,3,0.04,0.9,0.25,4863.375681668911,0.015783992361393606,0.2207652439360797,0.07149672693027576
0.4,3,0.08,0.45,0.25,4627.003805766562,0.0152830302025736,0.2143773229409004,0.07129033049259054
0.5,2,0.12,0.6,0.25,9567.51049927785,0.02261199046703888,0.31718783999999994,0.07128895756860945
0.4,3,0.04,0.9,0.3,4618.415445059328,0.01526435456031805,0.2142769085688443,0.07123658196428487
0.4,3,0.08,0.9,0.15,6900.034488175372,0.019308059298488556,0.27136000000000005,0.07115293078747255
0.4,3,0.02,0.9,0.15,5069.319517559319,0.01620119120064356,0.22797117614518736,0.07106684044269507
0.4,3,0.02,0.9,0.2,4845.156515850758,0.015746245804778347,0.22167999999999996,0.07103142279311778
0.4,3,0.06,0.2,0.25,2959.4692773656884,0.01080058250469984,0.15211180554675563,0.07100423577169356
0.5,2,0.12,0.45,0.25,7391.049144339318,0.02000206359418133,0.2823107852524331,0.07085122014129265
0.4,3,0.02,0.9,0.3,4410.568950535784,0.014801580193755659,0.20909743542187634,0.0707879566475404
0.4,3,0.08,0.9,0.25,6032.201653291282,0.017952430573886513,0.2536250867833416,0.07078333930437378
0.4,3,0.08,0.2,0.2,3394.099286168892,0.012172884028711195,0.1720767324159999,0.070741022669369
0.4,3,0.08,0.9,0.2,6467.428506282415,0.01865482331804824,0.26420835098772577,0.07060648631395788
0.5,2,0.06,0.2,0.3,2643.558705043465,0.009671479316163412,0.13743994660884384,0.07036876508464157
0.5,2,0.08,0.3,0.3,3557.3932564970796,0.012643900764970017,0.1798464427588235,0.07030386907304949
0.4,3,0.02,0.9,0.25,4612.209644585253,0.015250838453001792,0.21708700287671845,0.070252194976696
0.5,2,0.1,0.3,0.25,4904.009196945065,0.015867675213754207,0.22635405763021674,0.07010112997256904
0.4,3,0.06,0.3,0.3,3163.501507170527,0.011468026548071442,0.16381069832302309,0.07000779964601156
0.4,3,0.08,0.3,0.25,3899.45261179138,0.013564803951514492,0.19381058256279954,0.06999000659377902
0.4,3,0.08,0.6,0.3,4627.441823932348,0.01528398176583956,0.218614872064,0.06991281801434415
0.5,2,0.02,0.2,0.3,2275.9725172094904,0.008175889453278185,0.11706296319999994,0.06984181187443399
0.4,3,0.08,0.45,0.3,4146.183082827434,0.01418067625682451,0.20321585222375144,0.06978134875625171
0.4,3,0.02,0.9,0.0,5799.925483822839,0.01755674582509803,0.2516229402762112,0.06977402698587681
0.4,3,0.02,0.2,0.3,2366.783224218196,0.00856650152632299,0.1229291356136865,0.06968650258181125
0.5,2,0.1,0.2,0.15,4477.1316825699605,0.014952092428028307,0.21460814987832044,0.06967159651907869
0.5,2,0.12,0.3,0.2,6672.575115785171,0.0189698207082859,0.2722783833027934,0.06967068218261777
